table_id,department,province,district,installation_time,eligible_voters,total_voted,rp,jpp
037871,LIMA,LIMA,ATE,06:45 a. m.,300,240,40,5
037877,LIMA,LIMA,ATE,07:23 a. m.,300,243,37,10
037872,LIMA,LIMA,ATE,06:50 a. m.,300,239,34,5
037873,LIMA,LIMA,ATE,06:45 a. m.,300,233,38,5
037875,LIMA,LIMA,ATE,07:41 a. m.,300,240,41,6
037874,LIMA,LIMA,ATE,06:45 a. m.,300,236,31,7
037876,LIMA,LIMA,ATE,07:13 a. m.,300,243,38,4
037881,LIMA,LIMA,ATE,07:05 a. m.,300,261,48,6
037879,LIMA,LIMA,ATE,07:41 a. m.,300,243,38,7
037878,LIMA,LIMA,ATE,06:50 a. m.,300,246,32,1
037883,LIMA,LIMA,ATE,07:06 a. m.,300,259,39,6
037882,LIMA,LIMA,ATE,06:59 a. m.,300,258,34,8
037880,LIMA,LIMA,ATE,07:32 a. m.,230,200,24,7
037885,LIMA,LIMA,ATE,07:20 a. m.,300,263,45,7
037888,LIMA,LIMA,ATE,07:01 a. m.,300,266,39,9
037884,LIMA,LIMA,ATE,07:00 a. m.,300,265,50,3
037886,LIMA,LIMA,ATE,06:57 a. m.,300,269,41,6
037887,LIMA,LIMA,ATE,06:44 a. m.,300,252,28,8
037892,LIMA,LIMA,ATE,07:22 a. m.,300,274,26,9
037890,LIMA,LIMA,ATE,08:13 a. m.,300,273,36,8
037889,LIMA,LIMA,ATE,07:59 a. m.,300,267,33,3
037891,LIMA,LIMA,ATE,06:25 a. m.,300,268,22,6
037894,LIMA,LIMA,ATE,06:30 a. m.,300,268,38,8
037896,LIMA,LIMA,ATE,07:05 a. m.,300,270,40,7
037893,LIMA,LIMA,ATE,07:06 a. m.,300,275,41,8
037895,LIMA,LIMA,ATE,06:20 a. m.,300,253,47,3
037899,LIMA,LIMA,ATE,06:59 a. m.,300,268,30,9
037900,LIMA,LIMA,ATE,06:51 a. m.,300,269,25,11
037897,LIMA,LIMA,ATE,06:20 a. m.,300,260,34,8
037898,LIMA,LIMA,ATE,06:55 a. m.,300,261,33,9
037904,LIMA,LIMA,ATE,07:00 a. m.,300,248,44,8
037906,LIMA,LIMA,ATE,07:02 a. m.,300,272,45,4
037905,LIMA,LIMA,ATE,06:50 a. m.,300,272,44,6
037902,LIMA,LIMA,ATE,06:38 a. m.,300,261,39,14
037903,LIMA,LIMA,ATE,07:13 a. m.,300,245,34,10
037909,LIMA,LIMA,ATE,07:30 a. m.,300,226,31,11
037907,LIMA,LIMA,ATE,07:01 a. m.,300,261,42,7
037901,LIMA,LIMA,ATE,07:08 a. m.,300,263,47,11
037908,LIMA,LIMA,ATE,07:00 a. m.,238,171,21,4
037916,LIMA,LIMA,ATE,07:06 a. m.,300,240,38,6
037913,LIMA,LIMA,ATE,08:06 a. m.,300,238,23,12
037912,LIMA,LIMA,ATE,07:42 a. m.,300,238,27,9
037911,LIMA,LIMA,ATE,07:30 a. m.,300,239,32,7
037910,LIMA,LIMA,ATE,07:45 a. m.,300,248,30,5
037914,LIMA,LIMA,ATE,07:02 a. m.,300,239,40,6
037917,LIMA,LIMA,ATE,07:53 a. m.,300,245,21,6
037915,LIMA,LIMA,ATE,07:21 a. m.,300,231,33,2
037918,LIMA,LIMA,ATE,06:58 a. m.,300,231,33,4
037919,LIMA,LIMA,ATE,07:36 a. m.,300,235,47,4
037921,LIMA,LIMA,ATE,07:42 a. m.,300,237,46,7
037920,LIMA,LIMA,ATE,07:27 a. m.,300,241,49,3
037924,LIMA,LIMA,ATE,07:40 a. m.,300,246,30,5
037927,LIMA,LIMA,ATE,06:55 a. m.,300,232,35,2
037926,LIMA,LIMA,ATE,06:55 a. m.,300,238,32,7
037922,LIMA,LIMA,ATE,07:04 a. m.,300,227,29,9
037923,LIMA,LIMA,ATE,07:18 a. m.,300,226,32,11
037929,LIMA,LIMA,ATE,07:15 a. m.,300,242,41,3
037928,LIMA,LIMA,ATE,06:57 a. m.,300,244,37,7
037932,LIMA,LIMA,ATE,07:20 a. m.,300,230,45,6
037930,LIMA,LIMA,ATE,06:31 a. m.,263,208,29,9
037931,LIMA,LIMA,ATE,06:48 a. m.,300,242,40,7
037937,LIMA,LIMA,ATE,07:10 a. m.,300,245,27,9
037934,LIMA,LIMA,ATE,07:00 a. m.,300,237,30,4
037933,LIMA,LIMA,ATE,07:15 a. m.,300,247,33,11
037938,LIMA,LIMA,ATE,07:06 a. m.,300,245,39,6
037935,LIMA,LIMA,ATE,07:00 a. m.,300,240,43,12
037936,LIMA,LIMA,ATE,07:30 a. m.,300,255,33,6
037939,LIMA,LIMA,ATE,07:08 a. m.,300,247,37,13
037940,LIMA,LIMA,ATE,07:11 a. m.,300,235,37,2
037941,LIMA,LIMA,ATE,07:00 a. m.,271,233,30,10
037943,LIMA,LIMA,ATE,06:55 a. m.,300,260,38,17
037944,LIMA,LIMA,ATE,06:53 a. m.,300,252,22,10
037942,LIMA,LIMA,ATE,07:00 a. m.,300,250,25,8
037945,LIMA,LIMA,ATE,07:05 a. m.,300,250,19,15
037947,LIMA,LIMA,ATE,07:00 a. m.,300,234,26,12
037946,LIMA,LIMA,ATE,07:05 a. m.,300,261,28,17
037951,LIMA,LIMA,ATE,07:43 a. m.,264,221,14,9
037949,LIMA,LIMA,ATE,07:00 a. m.,300,247,23,13
037955,LIMA,LIMA,ATE,07:10 a. m.,300,247,20,12
038030,LIMA,LIMA,ATE,08:40 a. m.,300,222,31,13
037948,LIMA,LIMA,ATE,07:00 a. m.,300,258,17,9
037957,LIMA,LIMA,ATE,07:53 a. m.,300,263,21,7
037954,LIMA,LIMA,ATE,07:16 a. m.,300,249,20,10
037956,LIMA,LIMA,ATE,07:15 a. m.,300,235,18,11
037952,LIMA,LIMA,ATE,08:09 a. m.,300,257,25,10
037953,LIMA,LIMA,ATE,07:37 a. m.,300,243,30,14
037962,LIMA,LIMA,ATE,08:00 a. m.,300,257,25,12
037961,LIMA,LIMA,ATE,07:30 a. m.,300,250,20,11
037958,LIMA,LIMA,ATE,07:17 a. m.,300,259,22,12
037959,LIMA,LIMA,ATE,07:38 a. m.,300,245,16,14
037963,LIMA,LIMA,ATE,07:57 a. m.,300,253,22,7
037964,LIMA,LIMA,ATE,07:25 a. m.,300,258,13,11
037960,LIMA,LIMA,ATE,08:02 a. m.,300,252,27,8
037966,LIMA,LIMA,ATE,07:14 a. m.,300,240,19,16
037968,LIMA,LIMA,ATE,07:45 a. m.,300,250,23,8
037965,LIMA,LIMA,ATE,07:06 a. m.,300,249,23,11
037971,LIMA,LIMA,ATE,07:05 a. m.,300,255,41,4
037970,LIMA,LIMA,ATE,07:01 a. m.,300,248,45,10
037969,LIMA,LIMA,ATE,07:18 a. m.,230,181,45,9
037972,LIMA,LIMA,ATE,07:00 a. m.,300,260,43,4
037967,LIMA,LIMA,ATE,07:18 a. m.,300,237,26,6
037973,LIMA,LIMA,ATE,07:15 a. m.,300,232,47,5
037975,LIMA,LIMA,ATE,07:15 a. m.,300,246,59,4
037977,LIMA,LIMA,ATE,07:15 a. m.,300,257,51,4
037974,LIMA,LIMA,ATE,06:57 a. m.,300,244,39,2
037976,LIMA,LIMA,ATE,07:10 a. m.,235,207,33,4
037981,LIMA,LIMA,ATE,07:00 a. m.,300,254,47,17
037979,LIMA,LIMA,ATE,07:48 a. m.,300,255,43,11
037978,LIMA,LIMA,ATE,07:49 a. m.,300,253,54,5
037980,LIMA,LIMA,ATE,07:00 a. m.,300,260,49,10
037982,LIMA,LIMA,ATE,07:32 a. m.,300,240,39,10
037984,LIMA,LIMA,ATE,07:40 a. m.,300,262,48,5
037983,LIMA,LIMA,ATE,07:07 a. m.,300,260,33,6
037985,LIMA,LIMA,ATE,07:16 a. m.,300,246,34,8
037986,LIMA,LIMA,ATE,08:28 a. m.,300,259,42,4
037987,LIMA,LIMA,ATE,07:45 a. m.,300,257,52,5
037990,LIMA,LIMA,ATE,07:30 a. m.,300,259,44,5
037993,LIMA,LIMA,ATE,07:23 a. m.,300,249,46,3
037988,LIMA,LIMA,ATE,07:56 a. m.,300,250,54,4
037992,LIMA,LIMA,ATE,07:26 a. m.,300,251,43,7
037991,LIMA,LIMA,ATE,07:44 a. m.,300,256,39,8
037994,LIMA,LIMA,ATE,06:45 a. m.,300,252,44,7
037989,LIMA,LIMA,ATE,07:19 a. m.,300,250,38,6
037997,LIMA,LIMA,ATE,07:02 a. m.,300,269,45,13
037996,LIMA,LIMA,ATE,07:02 a. m.,300,244,50,7
037998,LIMA,LIMA,ATE,07:02 a. m.,275,250,24,8
037995,LIMA,LIMA,ATE,06:45 a. m.,300,256,39,8
038000,LIMA,LIMA,ATE,07:06 a. m.,300,281,39,13
038002,LIMA,LIMA,ATE,07:16 a. m.,300,274,31,6
037999,LIMA,LIMA,ATE,07:05 a. m.,300,278,32,11
038005,LIMA,LIMA,ATE,07:47 a. m.,300,278,36,13
038001,LIMA,LIMA,ATE,07:11 a. m.,300,279,48,11
038003,LIMA,LIMA,ATE,07:03 a. m.,300,282,38,10
038006,LIMA,LIMA,ATE,07:34 a. m.,300,272,42,14
038004,LIMA,LIMA,ATE,07:07 a. m.,300,281,32,18
038007,LIMA,LIMA,ATE,08:54 a. m.,281,224,21,10
038009,LIMA,LIMA,ATE,07:15 a. m.,300,232,22,27
038011,LIMA,LIMA,ATE,07:00 a. m.,300,244,24,14
038013,LIMA,LIMA,ATE,07:05 a. m.,300,235,26,20
038010,LIMA,LIMA,ATE,07:30 a. m.,300,237,20,16
038012,LIMA,LIMA,ATE,07:00 a. m.,300,250,27,12
038014,LIMA,LIMA,ATE,07:05 a. m.,300,227,21,22
038008,LIMA,LIMA,ATE,07:38 a. m.,300,246,25,10
038016,LIMA,LIMA,ATE,07:40 a. m.,300,245,27,12
038017,LIMA,LIMA,ATE,07:05 a. m.,285,259,27,8
038021,LIMA,LIMA,ATE,06:53 a. m.,300,278,25,11
038015,LIMA,LIMA,ATE,07:30 a. m.,300,241,22,12
038023,LIMA,LIMA,ATE,07:03 a. m.,300,223,21,3
038019,LIMA,LIMA,ATE,07:05 a. m.,300,269,23,11
038020,LIMA,LIMA,ATE,07:22 a. m.,300,278,31,9
038022,LIMA,LIMA,ATE,07:03 a. m.,230,150,20,7
038025,LIMA,LIMA,ATE,07:40 a. m.,300,223,21,11
038024,LIMA,LIMA,ATE,07:02 a. m.,300,225,18,17
038026,LIMA,LIMA,ATE,08:06 a. m.,300,230,24,16
038027,LIMA,LIMA,ATE,08:00 a. m.,300,223,24,6
038029,LIMA,LIMA,ATE,08:30 a. m.,300,216,22,7
037950,LIMA,LIMA,ATE,07:00 a. m.,300,258,24,10
038033,LIMA,LIMA,ATE,07:50 a. m.,300,261,20,13
038028,LIMA,LIMA,ATE,07:40 a. m.,300,231,22,7
038034,LIMA,LIMA,ATE,07:10 a. m.,300,264,28,17
038031,LIMA,LIMA,ATE,07:36 a. m.,300,240,21,12
038032,LIMA,LIMA,ATE,07:12 a. m.,250,250,26,3
038035,LIMA,LIMA,ATE,06:45 a. m.,300,249,30,16
038038,LIMA,LIMA,ATE,06:44 a. m.,300,251,37,10
038040,LIMA,LIMA,ATE,06:45 a. m.,300,253,17,19
038037,LIMA,LIMA,ATE,07:00 a. m.,300,253,33,12
038036,LIMA,LIMA,ATE,07:57 a. m.,300,254,22,15
038039,LIMA,LIMA,ATE,07:08 a. m.,300,259,34,12
038043,LIMA,LIMA,ATE,07:30 a. m.,300,252,20,9
038042,LIMA,LIMA,ATE,07:00 a. m.,300,258,31,12
038041,LIMA,LIMA,ATE,06:21 a. m.,300,258,25,12
038045,LIMA,LIMA,ATE,07:19 a. m.,300,254,27,17
038044,LIMA,LIMA,ATE,07:22 a. m.,300,259,27,11
038047,LIMA,LIMA,ATE,08:10 a. m.,300,258,20,13
038046,LIMA,LIMA,ATE,07:53 a. m.,300,255,39,15
038049,LIMA,LIMA,ATE,07:35 a. m.,300,252,20,14
038048,LIMA,LIMA,ATE,08:19 a. m.,300,252,28,14
038050,LIMA,LIMA,ATE,06:11 a. m.,300,254,28,6
038053,LIMA,LIMA,ATE,07:41 a. m.,300,220,27,11
038051,LIMA,LIMA,ATE,07:27 a. m.,230,144,9,8
038055,LIMA,LIMA,ATE,07:30 a. m.,300,215,13,16
038059,LIMA,LIMA,ATE,06:54 a. m.,291,243,30,15
038052,LIMA,LIMA,ATE,07:05 a. m.,300,229,21,14
038054,LIMA,LIMA,ATE,07:37 a. m.,300,230,27,14
038057,LIMA,LIMA,ATE,07:30 a. m.,300,223,23,17
038058,LIMA,LIMA,ATE,07:43 a. m.,300,224,17,12
038056,LIMA,LIMA,ATE,07:25 a. m.,300,221,16,15
038061,LIMA,LIMA,ATE,07:18 a. m.,300,254,24,11
038067,LIMA,LIMA,ATE,07:35 a. m.,300,239,31,9
038062,LIMA,LIMA,ATE,07:00 a. m.,300,238,28,21
038064,LIMA,LIMA,ATE,07:37 a. m.,300,230,29,11
038071,LIMA,LIMA,ATE,07:20 a. m.,300,260,32,13
038065,LIMA,LIMA,ATE,07:12 a. m.,300,257,30,19
038066,LIMA,LIMA,ATE,07:48 a. m.,300,242,35,14
038068,LIMA,LIMA,ATE,07:18 a. m.,273,240,31,11
038070,LIMA,LIMA,ATE,07:30 a. m.,300,255,28,11
038072,LIMA,LIMA,ATE,07:00 a. m.,300,258,25,9
038069,LIMA,LIMA,ATE,07:45 a. m.,300,266,26,11
038074,LIMA,LIMA,ATE,08:22 a. m.,300,265,28,9
038073,LIMA,LIMA,ATE,08:51 a. m.,300,260,28,21
038075,LIMA,LIMA,ATE,07:06 a. m.,300,262,14,12
038077,LIMA,LIMA,ATE,07:38 a. m.,300,262,26,14
038080,LIMA,LIMA,ATE,07:01 a. m.,275,243,26,2
038078,LIMA,LIMA,ATE,08:10 a. m.,300,262,32,13
038076,LIMA,LIMA,ATE,07:15 a. m.,300,253,27,8
038081,LIMA,LIMA,ATE,06:50 a. m.,300,261,47,7
038079,LIMA,LIMA,ATE,08:00 a. m.,300,270,38,16
038084,LIMA,LIMA,ATE,07:06 a. m.,300,272,44,8
038088,LIMA,LIMA,ATE,07:10 a. m.,300,206,21,13
038082,LIMA,LIMA,ATE,07:01 a. m.,300,267,24,3
038083,LIMA,LIMA,ATE,07:15 a. m.,300,272,45,3
038086,LIMA,LIMA,ATE,06:48 a. m.,300,274,38,4
038085,LIMA,LIMA,ATE,07:37 a. m.,300,276,42,9
038087,LIMA,LIMA,ATE,07:00 a. m.,230,135,15,14
038089,LIMA,LIMA,ATE,07:22 a. m.,300,202,18,26
038090,LIMA,LIMA,ATE,07:40 a. m.,300,206,18,21
038093,LIMA,LIMA,ATE,07:28 a. m.,300,198,23,8
038091,LIMA,LIMA,ATE,07:50 a. m.,300,197,23,11
038094,LIMA,LIMA,ATE,06:53 a. m.,300,215,30,11
038092,LIMA,LIMA,ATE,07:19 a. m.,300,204,14,19
038095,LIMA,LIMA,ATE,07:10 a. m.,230,165,33,3
038098,LIMA,LIMA,ATE,06:59 a. m.,300,242,38,2
038097,LIMA,LIMA,ATE,06:27 a. m.,300,252,53,5
038096,LIMA,LIMA,ATE,06:41 a. m.,300,242,46,4
038102,LIMA,LIMA,ATE,07:00 a. m.,300,232,26,11
038099,LIMA,LIMA,ATE,07:34 a. m.,230,143,13,6
038100,LIMA,LIMA,ATE,07:15 a. m.,300,240,27,15
038101,LIMA,LIMA,ATE,07:19 a. m.,300,225,30,14
038103,LIMA,LIMA,ATE,07:16 a. m.,300,223,21,16
038105,LIMA,LIMA,ATE,07:33 a. m.,230,122,15,4
038104,LIMA,LIMA,ATE,06:33 a. m.,300,236,28,18
038107,LIMA,LIMA,ATE,07:26 a. m.,300,204,36,8
038106,LIMA,LIMA,ATE,07:00 a. m.,300,191,26,6
038109,LIMA,LIMA,ATE,07:25 a. m.,300,201,18,11
038108,LIMA,LIMA,ATE,07:26 a. m.,300,186,26,10
038112,LIMA,LIMA,ATE,07:00 a. m.,300,238,8,12
038110,LIMA,LIMA,ATE,06:59 a. m.,258,190,18,14
038114,LIMA,LIMA,ATE,07:03 a. m.,300,235,15,14
038111,LIMA,LIMA,ATE,07:21 a. m.,300,240,32,16
038115,LIMA,LIMA,ATE,07:03 a. m.,300,227,23,14
038113,LIMA,LIMA,ATE,07:00 a. m.,300,237,22,17
038116,LIMA,LIMA,ATE,06:46 a. m.,300,225,24,18
038119,LIMA,LIMA,ATE,08:34 a. m.,300,203,23,7
038117,LIMA,LIMA,ATE,07:00 a. m.,235,145,28,7
038120,LIMA,LIMA,ATE,08:12 a. m.,300,210,20,10
038122,LIMA,LIMA,ATE,06:37 a. m.,300,192,46,8
038118,LIMA,LIMA,ATE,07:00 a. m.,300,211,34,14
038121,LIMA,LIMA,ATE,07:00 a. m.,300,205,37,6
038123,LIMA,LIMA,ATE,08:29 a. m.,300,189,31,16
038124,LIMA,LIMA,ATE,07:35 a. m.,300,206,24,7
038125,LIMA,LIMA,ATE,07:29 a. m.,300,194,19,9
038126,LIMA,LIMA,ATE,08:32 a. m.,300,193,34,5
038128,LIMA,LIMA,ATE,07:55 a. m.,300,200,30,6
038130,LIMA,LIMA,ATE,06:29 a. m.,300,207,32,4
038127,LIMA,LIMA,ATE,07:42 a. m.,300,201,32,7
038133,LIMA,LIMA,ATE,07:49 a. m.,300,214,31,8
038132,LIMA,LIMA,ATE,07:39 a. m.,300,202,28,11
038129,LIMA,LIMA,ATE,07:01 a. m.,300,200,30,4
038131,LIMA,LIMA,ATE,08:20 a. m.,300,212,30,11
038134,LIMA,LIMA,ATE,07:38 a. m.,300,196,32,9
038136,LIMA,LIMA,ATE,07:56 a. m.,300,220,37,6
038138,LIMA,LIMA,ATE,07:30 a. m.,300,211,23,5
038139,LIMA,LIMA,ATE,07:08 a. m.,300,209,29,6
038135,LIMA,LIMA,ATE,08:40 a. m.,300,195,26,7
038141,LIMA,LIMA,ATE,07:10 a. m.,300,211,35,7
038140,LIMA,LIMA,ATE,08:00 a. m.,300,211,26,10
038143,LIMA,LIMA,ATE,07:16 a. m.,300,220,43,6
038145,LIMA,LIMA,ATE,07:18 a. m.,300,207,31,4
038142,LIMA,LIMA,ATE,07:00 a. m.,300,198,25,5
038148,LIMA,LIMA,ATE,06:40 a. m.,300,211,23,3
038147,LIMA,LIMA,ATE,07:16 a. m.,300,202,30,9
038144,LIMA,LIMA,ATE,07:26 a. m.,300,205,29,8
038146,LIMA,LIMA,ATE,07:30 a. m.,300,198,19,12
038151,LIMA,LIMA,ATE,08:04 a. m.,300,255,45,14
038149,LIMA,LIMA,ATE,07:33 a. m.,275,236,37,11
038150,LIMA,LIMA,ATE,07:50 a. m.,300,258,45,11
038152,LIMA,LIMA,ATE,08:35 a. m.,300,249,39,13
038153,LIMA,LIMA,ATE,07:33 a. m.,300,253,39,10
038154,LIMA,LIMA,ATE,07:33 a. m.,300,260,46,10
038155,LIMA,LIMA,ATE,07:48 a. m.,300,241,34,10
038157,LIMA,LIMA,ATE,07:32 a. m.,300,246,36,17
038156,LIMA,LIMA,ATE,08:59 a. m.,300,246,29,5
038158,LIMA,LIMA,ATE,07:59 a. m.,300,253,44,10
038159,LIMA,LIMA,ATE,07:48 a. m.,300,264,38,13
038160,LIMA,LIMA,ATE,07:37 a. m.,300,253,39,12
038164,LIMA,LIMA,ATE,07:43 a. m.,300,243,43,9
038161,LIMA,LIMA,ATE,06:50 a. m.,300,258,53,11
038162,LIMA,LIMA,ATE,07:30 a. m.,300,250,40,11
038163,LIMA,LIMA,ATE,07:15 a. m.,300,261,43,11
038165,LIMA,LIMA,ATE,07:00 a. m.,300,242,34,11
038169,LIMA,LIMA,ATE,06:38 a. m.,300,236,25,17
038167,LIMA,LIMA,ATE,07:49 a. m.,300,254,39,8
038166,LIMA,LIMA,ATE,07:00 a. m.,300,244,41,14
038168,LIMA,LIMA,ATE,06:53 a. m.,282,218,15,15
038172,LIMA,LIMA,ATE,06:36 a. m.,300,239,27,10
038171,LIMA,LIMA,ATE,07:12 a. m.,300,238,37,16
038170,LIMA,LIMA,ATE,06:25 a. m.,300,238,34,15
038175,LIMA,LIMA,ATE,06:31 a. m.,300,227,35,15
038174,LIMA,LIMA,ATE,07:06 a. m.,300,237,27,9
038173,LIMA,LIMA,ATE,07:27 a. m.,300,237,35,9
038177,LIMA,LIMA,ATE,06:36 a. m.,300,243,25,15
038176,LIMA,LIMA,ATE,06:28 a. m.,300,228,28,17
038178,LIMA,LIMA,ATE,06:58 a. m.,272,209,17,18
038183,LIMA,LIMA,ATE,07:51 a. m.,300,241,35,4
038181,LIMA,LIMA,ATE,07:48 a. m.,300,229,37,9
038182,LIMA,LIMA,ATE,06:47 a. m.,300,249,35,9
038180,LIMA,LIMA,ATE,06:54 a. m.,300,253,44,17
038179,LIMA,LIMA,ATE,07:24 a. m.,300,241,34,8
038187,LIMA,LIMA,ATE,08:01 a. m.,300,232,33,8
038184,LIMA,LIMA,ATE,07:37 a. m.,300,230,36,10
038188,LIMA,LIMA,ATE,07:08 a. m.,294,199,32,6
038191,LIMA,LIMA,ATE,07:36 a. m.,300,227,23,13
038194,LIMA,LIMA,ATE,07:32 a. m.,300,212,30,8
038186,LIMA,LIMA,ATE,07:05 a. m.,300,239,33,12
038190,LIMA,LIMA,ATE,09:07 a. m.,300,213,18,14
038189,LIMA,LIMA,ATE,06:55 a. m.,300,215,39,7
038195,LIMA,LIMA,ATE,07:10 a. m.,300,211,32,9
038199,LIMA,LIMA,ATE,08:17 a. m.,300,208,23,5
038196,LIMA,LIMA,ATE,07:35 a. m.,300,210,27,8
038202,LIMA,LIMA,ATE,07:19 a. m.,300,204,29,9
038201,LIMA,LIMA,ATE,07:30 a. m.,300,210,19,8
038205,LIMA,LIMA,ATE,07:30 a. m.,300,213,19,9
038203,LIMA,LIMA,ATE,07:45 a. m.,300,215,24,8
038197,LIMA,LIMA,ATE,07:27 a. m.,300,214,19,7
038207,LIMA,LIMA,ATE,07:25 a. m.,300,202,26,5
038200,LIMA,LIMA,ATE,07:26 a. m.,300,203,27,12
038206,LIMA,LIMA,ATE,08:35 a. m.,300,205,26,12
038204,LIMA,LIMA,ATE,07:19 a. m.,300,199,22,13
038208,LIMA,LIMA,ATE,07:20 a. m.,264,236,47,12
038210,LIMA,LIMA,ATE,06:25 a. m.,300,278,45,10
038209,LIMA,LIMA,ATE,07:15 a. m.,300,282,52,4
038211,LIMA,LIMA,ATE,06:30 a. m.,300,277,39,11
038212,LIMA,LIMA,ATE,07:05 a. m.,300,280,59,6
038213,LIMA,LIMA,ATE,07:10 a. m.,300,271,49,8
038215,LIMA,LIMA,ATE,06:24 a. m.,300,271,37,9
038217,LIMA,LIMA,ATE,06:11 a. m.,300,276,41,4
038218,LIMA,LIMA,ATE,06:36 a. m.,300,275,40,12
038216,LIMA,LIMA,ATE,07:17 a. m.,300,266,38,4
038214,LIMA,LIMA,ATE,07:03 a. m.,300,275,50,4
038223,LIMA,LIMA,ATE,06:50 a. m.,300,208,19,10
038220,LIMA,LIMA,ATE,06:37 a. m.,300,223,17,14
038221,LIMA,LIMA,ATE,06:26 a. m.,300,210,21,15
038219,LIMA,LIMA,ATE,06:58 a. m.,294,215,29,12
038222,LIMA,LIMA,ATE,07:28 a. m.,300,226,26,13
038225,LIMA,LIMA,ATE,07:23 a. m.,300,251,37,11
038227,LIMA,LIMA,ATE,07:11 a. m.,300,246,30,9
038229,LIMA,LIMA,ATE,07:07 a. m.,300,246,37,7
038224,LIMA,LIMA,ATE,07:00 a. m.,279,240,30,7
038228,LIMA,LIMA,ATE,07:51 a. m.,300,224,31,7
038230,LIMA,LIMA,ATE,07:00 a. m.,300,244,23,13
038226,LIMA,LIMA,ATE,07:11 a. m.,300,248,25,10
038231,LIMA,LIMA,ATE,07:06 a. m.,282,208,28,11
038232,LIMA,LIMA,ATE,08:11 a. m.,300,232,21,9
038234,LIMA,LIMA,ATE,07:58 a. m.,300,234,22,17
038235,LIMA,LIMA,ATE,08:20 a. m.,300,212,23,13
038233,LIMA,LIMA,ATE,07:20 a. m.,300,227,29,11
038239,LIMA,LIMA,ATE,07:06 a. m.,300,220,27,8
038238,LIMA,LIMA,ATE,07:49 a. m.,300,239,21,15
038236,LIMA,LIMA,ATE,07:09 a. m.,300,220,25,12
038241,LIMA,LIMA,ATE,07:08 a. m.,300,234,17,12
038237,LIMA,LIMA,ATE,07:08 a. m.,300,232,25,11
038243,LIMA,LIMA,ATE,08:07 a. m.,300,233,27,9
038240,LIMA,LIMA,ATE,07:38 a. m.,300,213,22,7
038242,LIMA,LIMA,ATE,08:08 a. m.,300,226,21,16
038244,LIMA,LIMA,ATE,08:04 a. m.,300,211,16,9
038247,LIMA,LIMA,ATE,07:41 a. m.,300,217,31,11
038246,LIMA,LIMA,ATE,07:09 a. m.,300,231,31,15
038249,LIMA,LIMA,ATE,07:20 a. m.,230,157,21,5
038248,LIMA,LIMA,ATE,07:22 a. m.,230,159,18,13
038251,LIMA,LIMA,ATE,07:20 a. m.,300,232,27,11
038245,LIMA,LIMA,ATE,07:03 a. m.,300,212,26,10
038252,LIMA,LIMA,ATE,07:04 a. m.,300,226,20,19
038255,LIMA,LIMA,ATE,07:25 a. m.,300,207,25,12
038254,LIMA,LIMA,ATE,07:05 a. m.,300,222,24,17
038253,LIMA,LIMA,ATE,07:02 a. m.,300,232,33,14
038250,LIMA,LIMA,ATE,07:44 a. m.,300,223,25,10
038257,LIMA,LIMA,ATE,07:32 a. m.,273,242,48,5
038258,LIMA,LIMA,ATE,07:55 a. m.,300,265,47,14
038256,LIMA,LIMA,ATE,08:04 a. m.,300,240,27,11
038260,LIMA,LIMA,ATE,07:16 a. m.,300,264,39,8
038261,LIMA,LIMA,ATE,07:34 a. m.,300,256,56,4
038262,LIMA,LIMA,ATE,07:17 a. m.,300,264,42,8
038263,LIMA,LIMA,ATE,07:11 a. m.,300,260,49,6
038259,LIMA,LIMA,ATE,07:00 a. m.,300,257,44,13
038264,LIMA,LIMA,ATE,06:23 a. m.,284,231,35,5
038265,LIMA,LIMA,ATE,06:45 a. m.,300,241,33,6
038266,LIMA,LIMA,ATE,07:28 a. m.,300,300,31,4
038268,LIMA,LIMA,ATE,07:00 a. m.,300,245,33,4
038267,LIMA,LIMA,ATE,07:11 a. m.,300,300,35,13
038271,LIMA,LIMA,ATE,08:10 a. m.,300,238,17,6
038272,LIMA,LIMA,ATE,07:19 a. m.,300,238,23,17
038270,LIMA,LIMA,ATE,08:26 a. m.,300,233,18,11
038269,LIMA,LIMA,ATE,07:38 a. m.,277,222,25,15
038274,LIMA,LIMA,ATE,07:39 a. m.,300,246,11,12
038273,LIMA,LIMA,ATE,07:01 a. m.,300,246,25,6
038275,LIMA,LIMA,ATE,07:52 a. m.,300,245,28,11
038279,LIMA,LIMA,ATE,07:58 a. m.,300,231,21,9
038276,LIMA,LIMA,ATE,07:27 a. m.,300,250,24,12
038278,LIMA,LIMA,ATE,07:46 a. m.,300,237,26,4
038281,LIMA,LIMA,ATE,07:30 a. m.,300,234,27,9
038282,LIMA,LIMA,ATE,07:31 a. m.,300,235,28,19
038277,LIMA,LIMA,ATE,07:30 a. m.,300,250,26,13
038283,LIMA,LIMA,ATE,07:33 a. m.,300,239,34,11
038280,LIMA,LIMA,ATE,07:00 a. m.,263,204,28,11
038287,LIMA,LIMA,ATE,07:00 a. m.,300,239,28,17
038284,LIMA,LIMA,ATE,07:49 a. m.,300,224,35,14
038288,LIMA,LIMA,ATE,07:25 a. m.,300,228,38,11
038286,LIMA,LIMA,ATE,07:25 a. m.,300,229,28,11
038289,LIMA,LIMA,ATE,07:32 a. m.,300,213,31,15
038293,LIMA,LIMA,ATE,07:25 a. m.,300,230,47,15
